standardized_tcad_id,lui_land_use,lui_general_land_use,lui_shape_area,latitude,longitude,council_district,nearby_GEOID,zoning_case_GEOID
R317873,100,100,6988.025390625,,,,,
R317874,100,100,6986.724609375,,,,,
R317875,100,100,6425.46875,,,,,
R317876,100,100,8755.69140625,,,,,
R317877,100,100,6534.81640625,,,,,
R317878,100,100,7829.947265625,,,,,
R317879,100,100,8633.884765625,,,,,
R317880,100,100,7461.119140625,,,,,
R317881,100,100,6813.0703125,,,,,
R317882,100,100,9744.19921875,,,,,
R317883,100,100,7025.705078125,,,,,
R317884,100,100,7505.908203125,,,,,
R317885,100,100,7373.744140625,,,,,
R317886,100,100,7703.345703125,,,,,
R317887,100,100,7323.90234375,,,,,
R317888,100,100,8187.041015625,,,,,
R317889,100,100,7601.095703125,,,,,
R317890,100,100,7248.216796875,,,,,
R317891,100,100,7512.611328125,,,,,
R317892,100,100,6630.74609375,,,,,
R317893,100,100,7784.18359375,,,,,
R317894,100,100,7076.986328125,,,,,
R317895,100,100,7262.482421875,,,,,
R317896,100,100,9291.62890625,,,,,
R317897,100,100,7189.162109375,,,,,
R317898,100,100,7170.80078125,,,,,
R317899,100,100,8630.9765625,,,,,
R317900,100,100,9225.4921875,,,,,
R317901,100,100,8330.546875,,,,,
R317902,100,100,11382.7578125,,,,,
R317903,100,100,9530.1953125,,,,,
R317904,100,100,11989.40625,,,,,
R317905,100,100,6406.8359375,,,,,
R317906,100,100,9047.853515625,,,,,
R317907,100,100,8271.7578125,,,,,
R317908,100,100,7795.85546875,,,,,
R317909,100,100,8634.619140625,,,,,
R317910,100,100,7585.365234375,,,,,
R317911,100,100,8718.140625,,,,,
R317912,100,100,6773.640625,,,,,
R317913,100,100,6742.2265625,,,,,
R317914,100,100,6402.328125,,,,,
R317915,100,100,6124.353515625,,,,,
R317916,100,100,7818.544921875,,,,,
R317917,100,100,6118.244140625,,,,,
R317918,100,100,8772.384765625,,,,,
R317919,100,100,7439.279296875,,,,,
R317920,100,100,7914.2265625,,,,,
R317921,100,100,7555.369140625,,,,,
R317922,100,100,7885.6484375,,,,,
R317923,100,100,7973.240234375,,,,,
R317924,100,100,8581.5546875,,,,,
R317925,100,100,8814.19140625,,,,,
R317926,100,100,7981.6953125,,,,,
R317927,100,100,8342.919921875,,,,,
R317928,100,100,7164.1640625,,,,,
R317929,100,100,7069.765625,,,,,
R317930,100,100,7746.01953125,,,,,
R317931,100,100,9808.478515625,,,,,
R317932,100,100,8139.087890625,,,,,
R317933,100,100,10199.86328125,,,,,
R317934,100,100,9243.373046875,,,,,
R317935,100,100,7880.009765625,,,,,
R317936,100,100,6917.59375,,,,,
R317937,100,100,6290.73046875,,,,,
R317938,100,100,7736.38671875,,,,,
R317939,100,100,8119.380859375,,,,,
R317940,100,100,9298.6953125,,,,,
R317941,100,100,7504.52734375,,,,,
R317942,100,100,7285.876953125,,,,,
R317943,100,100,6787.6875,,,,,
R317944,100,100,7951.490234375,,,,,
R317945,100,100,7665.021484375,,,,,
R317946,100,100,9858.01171875,,,,,
R317947,100,100,6740.55078125,,,,,
R317948,100,100,8299.236328125,,,,,
R317949,100,100,7267.24609375,,,,,
R317951,100,100,7607.724609375,,,,,
R317952,100,100,7681.189453125,,,,,
R317953,100,100,7716.994140625,,,,,
R317954,100,100,8158.169921875,,,,,
R317955,100,100,8066.375,,,,,
R317956,100,100,7288.830078125,,,,,
R317957,100,100,8158,,,,,
R317958,100,100,9208.732421875,,,,,
R317959,100,100,11621.08984375,,,,,
R317960,100,100,7758.2890625,,,,,
R317961,100,100,11819.76953125,,,,,
R317962,100,100,10704.240234375,,,,,
R317963,100,100,7532.23046875,,,,,
R317964,100,100,8593.716796875,,,,,
R317965,100,100,6618.064453125,,,,,
R317966,100,100,7522.359375,,,,,
R317967,100,100,8064.23828125,,,,,
R317968,100,100,10895.982421875,,,,,
R317969,100,100,7211.640625,,,,,
R317970,100,100,7468.63671875,,,,,
R317971,100,100,7289.71875,,,,,
R317972,100,100,7642.888671875,,,,,
R317973,100,100,7944.896484375,,,,,
R317974,100,100,9159.755859375,,,,,
R317975,100,100,7169.681640625,,,,,
R317976,100,100,7658.552734375,,,,,
R317977,100,100,7387.896484375,,,,,
R317978,100,100,7808.607421875,,,,,
R317979,100,100,7871.07421875,,,,,
R317990,100,100,9192.857421875,,,,,
R317991,100,100,7256.38671875,,,,,
R317992,100,100,7650.912109375,,,,,
R317994,100,100,8500.728515625,,,,,
R317995,100,100,8456.46875,,,,,
R317996,100,100,7361.66015625,,,,,
R31800,113,113,220934.576171875,,,,,
R318001,100,100,5558.9921875,,,,,
R318003,100,100,8781.173828125,,,,,
R318100,300,300,84205.38671875,,,,,
R31818,160,160,108834.47265625,,,,,
R31827,113,113,109327.46484375,,,,,
R31836,100,100,216852.083984375,,,,,
R318414,710,700,239234.2421875,,,,,
R31845,113,113,219570.685546875,,,,,
R31854,113,113,218142.23828125,,,,,
R31863,113,113,132332.078125,,,,,
R31872,100,100,214087.59375,,,,,
R31881,113,113,215779.07421875,,,,,
R31890,100,100,218959.986328125,,,,,
R31899,100,100,216906.14453125,,,,,
R31908,113,113,292249.59375,,,,,
R31917,910,900,258012.3671875,,,,,
R31926,900,900,214037.841796875,,,,,
R31935,900,900,152244.57421875,,,,,
R31944,113,113,215219.572265625,,,,,
R319504,670,600,52905.279296875,,,,,
R31962,900,900,215402.013671875,,,,,
R31980,160,160,1309723.154296875,,,,,
R319883,100,100,17353.921875,,,,,
R319884,100,100,20369.5078125,,,,,
R319886,100,100,15207.642578125,,,,,
R319887,100,100,17732.73046875,,,,,
R319888,100,100,18145.84375,,,,,
R319889,100,100,18180.58984375,,,,,
R31989,900,900,117106.529296875,,,,,
R319890,100,100,19124.525390625,,,,,
R319891,100,100,18141.33203125,,,,,
R319892,100,100,20107.75390625,,,,,
R319893,100,100,18839.271484375,,,,,
R31998,910,900,223989.87109375,,,,,
R320021,210,200,4942.55078125,,,,,
R320022,210,200,2147.228515625,,,,,
R320024,210,200,2232.416015625,,,,,
R32007,113,113,112205.43359375,,,,,
R32016,113,113,230532.23828125,,,,,
R32025,113,113,217891.498046875,,,,,
R32034,113,113,239399.48046875,,,,,
R32043,113,113,239147.529296875,,,,,
R32052,100,100,250489.720703125,,,,,
R32061,100,100,241376.64453125,,,,,
R32070,910,900,226294.169921875,,,,,
R32079,910,900,269689.162109375,,,,,
R32088,100,100,268532.912109375,,,,,
R32097,910,900,269541.931640625,,,,,
R32106,100,100,237252.36328125,,,,,
R32115,100,100,245482.03125,,,,,
R32124,113,113,123107.38671875,,,,,
R32133,100,100,247047.7734375,,,,,
R32142,100,100,247084.3828125,,,,,
R321459,710,700,21713.947265625,,,,,
R321466,740,700,463098.708984375,,,,,
R32151,100,100,272200.763671875,,,,,
R32160,100,100,285757.873046875,,,,,
R321689,220,200,500695.26953125,,,,,
R32169,160,160,1377499.486328125,,,,,
R322434,520,500,7373.1875,,,,,
R322437,300,300,337129.078125,,,,,
R322440,300,300,41457.392578125,,,,,
R322519,300,300,30268.68359375,,,,,
R322520,300,300,18443.787109375,,,,,
R322614,300,300,38232.984375,,,,,
R322615,300,300,45879.95703125,,,,,
R322626,400,400,25038.64453125,,,,,
R322627,300,300,53414.541015625,,,,,
R322630,300,300,40046.537109375,,,,,
R324288,100,100,159874.990234375,,,,,
R324289,910,900,2520733.0546875,,,,,
R324291,910,900,586481.59375,,,,,
R324292,100,100,43391.634765625,,,,,
R324293,910,900,919741.6484375,,,,,
R324294,910,900,242971.138671875,,,,,
R324296,910,900,258181.76171875,,,,,
R32442,900,900,414568.85546875,,,,,
R32451,100,100,406222.9140625,,,,,
R32460,100,100,164859.078125,,,,,
R32478,100,100,349192.966796875,,,,,
R324822,100,100,8392.345703125,,,,,
R324844,100,100,8006.115234375,,,,,
R324846,100,100,6266.056640625,,,,,
R324847,100,100,7344.646484375,,,,,
R32485,160,160,913220.794921875,,,,,
R324859,100,100,7196.404296875,,,,,
R324860,100,100,8007.7265625,,,,,
R324861,160,160,14752.857421875,,,,,
R324862,160,160,11563.591796875,,,,,
R324864,160,160,11389.072265625,,,,,
R324865,160,160,10659.00390625,,,,,
R324867,100,100,9173.482421875,,,,,
R324868,900,900,7205.556640625,,,,,
R32487,100,100,383491.470703125,,,,,
R324870,100,100,7945.658203125,,,,,
R324871,100,100,7717.8203125,,,,,
R324872,100,100,7898.318359375,,,,,
R324877,100,100,7695.0546875,,,,,
R324878,100,100,7703.5703125,,,,,
R324879,100,100,8779.85546875,,,,,
R324880,160,160,13879.314453125,,,,,
R324883,100,100,9611.203125,,,,,
R324884,160,160,13947.779296875,,,,,
R324885,160,160,15559.021484375,,,,,
R324896,100,100,8658.09375,,,,,
R324898,160,160,13570.833984375,,,,,
R324899,160,160,11217.974609375,,,,,
R324900,100,100,8859,,,,,
R324902,100,100,9789.056640625,,,,,
R32496,100,100,199551.103515625,,,,,
R32514,160,160,292940.162109375,,,,,
R32523,100,100,292144.162109375,,,,,
R325296,300,300,25294.41015625,,,,,
R325297,300,300,13208.9921875,,,,,
R325304,710,700,303331.189453125,,,,,
R325305,710,700,44227.10546875,,,,,
R32532,900,900,273029.880859375,,,,,
R32541,100,100,277519.783203125,,,,,
R32550,160,160,433500.453125,,,,,
R32559,900,900,455778.5,,,,,
R32568,100,100,436398.013671875,,,,,
R32577,900,900,423558.1328125,,,,,
R32586,910,900,435972.5,,,,,
R325928,910,900,2293245.224609375,,,,,
R32595,160,160,435226.65625,,,,,
R32604,160,160,436544.75,,,,,
R32613,900,900,493208.033203125,,,,,
R326205,160,160,1305271.15234375,,,,,
R326247,910,900,134116.380859375,,,,,
R32631,900,900,467003.970703125,,,,,
R32640,160,160,492102.08203125,,,,,
R32649,900,900,461345.271484375,,,,,
R32658,160,160,461345.166015625,,,,,
R32667,160,160,513507.79296875,,,,,
R32676,160,160,513556.669921875,,,,,
R32685,160,160,513506.638671875,,,,,
R32694,160,160,587872.48046875,,,,,
R327019,400,400,2623978.515625,,,,,
R32703,100,100,234411.748046875,,,,,
R327113,300,300,46482.869140625,,,,,
R32712,100,100,284791.970703125,,,,,
R32721,100,100,286116.310546875,,,,,
R327274,850,800,12396.814453125,,,,,
R32730,100,100,301954.2578125,,,,,
R32739,910,900,300800.75,,,,,
R32748,910,900,300994.796875,,,,,
R327562,910,900,2292879.470703125,,,,,
R327563,910,900,1029870.00390625,,,,,
R327564,910,900,142092.134765625,,,,,
R327566,710,700,25011.96875,,,,,
R32757,910,900,233354.48828125,,,,,
R327614,900,900,4698548.58203125,,,,,
R327626,100,100,5694.54296875,,,,,
R32766,113,113,230997.40625,,,,,
R327820,850,800,101464.490234375,,,,,
R327915,640,600,88209.78125,,,,,
R328140,910,900,76089.93359375,,,,,
R328148,100,100,8108.837890625,,,,,
R32838,100,100,40118.927734375,,,,,
R328405,630,600,26498.892578125,,,,,
R328406,630,600,103269.560546875,,,,,
R32847,900,900,39679.541015625,,,,,
R32856,100,100,39651.169921875,,,,,
R32865,900,900,39622.708984375,,,,,
R32874,900,900,39594.47265625,,,,,
R32883,900,900,39566.146484375,,,,,
R32892,900,900,39537.87109375,,,,,
R328968,900,900,858449.677734375,,,,,
R32901,100,100,39509.439453125,,,,,
R32910,900,900,39481.12890625,,,,,
R32919,900,900,39452.759765625,,,,,
R329313,910,900,628941.458984375,,,,,
R32937,900,900,39739.416015625,,,,,
R32946,100,100,40165.072265625,,,,,
R329537,300,300,546711.796875,,,,,
R32955,100,100,46051.76953125,,,,,
R32964,100,100,39884.025390625,,,,,
R32973,900,900,39796.69140625,,,,,
R329748,740,700,55725.80078125,,,,,
R32982,100,100,39846.705078125,,,,,
R32991,100,100,39896.634765625,,,,,
R33000,900,900,39946.47265625,,,,,
R33008,100,100,39996.34375,,,,,
R33016,100,100,40046.2734375,,,,,
R33024,100,100,40096.12890625,,,,,
R33032,900,900,40145.939453125,,,,,
R330390,100,100,3762.1640625,,,,,
R33040,100,100,40195.86328125,,,,,
R33048,100,100,79240.16015625,,,,,
R330512,100,100,12425.564453125,,,,,
R33056,100,100,40146.8515625,,,,,
R33064,100,100,39975.853515625,,,,,
R33072,100,100,45144.419921875,,,,,
R33078,900,900,67734.861328125,,,,,
R33079,900,900,64663.939453125,,,,,
R33080,100,100,39712.853515625,,,,,
R33081,113,113,41035.333984375,,,,,
R33083,113,113,45570.0078125,,,,,
R33088,100,100,39746.11328125,,,,,
R330928,220,200,935190.15234375,,,,,
R330944,900,900,183397.55078125,,,,,
R330945,850,800,480320.302734375,,,,,
R330946,900,900,303997.501953125,,,,,
R330947,900,900,49113.802734375,,,,,
R330950,850,800,121051.40234375,,,,,
R33104,100,100,19854.623046875,,,,,
R331048,100,100,6959.4375,,,,,
R331049,100,100,7267.591796875,,,,,
R331050,100,100,7665.916015625,,,,,
R331051,100,100,7699.205078125,,,,,
R331052,100,100,9286.943359375,,,,,
R331053,100,100,7639.939453125,,,,,
R331054,100,100,9602.44140625,,,,,
R331057,100,100,8539.78515625,,,,,
R331058,100,100,8444.6953125,,,,,
R331059,100,100,8121.1875,,,,,
R331060,100,100,8692.724609375,,,,,
R331063,100,100,10744.521484375,,,,,
R331064,100,100,6931.078125,,,,,
R331065,100,100,8092.138671875,,,,,
R331066,100,100,9114.9609375,,,,,
R331067,100,100,8702.7265625,,,,,
R331068,100,100,9291.5546875,,,,,
R331069,100,100,7276.849609375,,,,,
R331070,100,100,8434.03515625,,,,,
R331071,100,100,8195.56640625,,,,,
R331072,100,100,9616.490234375,,,,,
R331073,100,100,10541.79296875,,,,,
R331075,100,100,8024.2421875,,,,,
R331076,100,100,7082.76953125,,,,,
R331077,100,100,9370.728515625,,,,,
R331078,100,100,7369.80078125,,,,,
R331079,100,100,8547.66015625,,,,,
R331080,100,100,7924.8515625,,,,,
R331081,100,100,9978.375,,,,,
R331082,100,100,9444.126953125,,,,,
R331083,100,100,9062.42578125,,,,,
R331085,100,100,10931.38671875,,,,,
R33112,100,100,21724.681640625,,,,,
R33120,100,100,19880.986328125,,,,,
R33128,100,100,39851.671875,,,,,
R331316,400,400,60102.66015625,,,,,
R33136,100,100,19926.544921875,,,,,
R331432,650,600,2008943.9375,,,,,
R33144,900,900,39856.375,,,,,
R331512,100,100,7419.47265625,,,,,
R331513,100,100,7351.78515625,,,,,
R331514,100,100,7356.390625,,,,,
R331515,100,100,7572.052734375,,,,,
R331516,100,100,7215.693359375,,,,,
R331517,100,100,9088.54296875,,,,,
R331518,100,100,8936.07421875,,,,,
R331519,100,100,7714.2734375,,,,,
R33152,100,100,39876.427734375,,,,,
R331520,100,100,8084.39453125,,,,,
R331521,100,100,7856.02734375,,,,,
R331522,100,100,8754.25,,,,,
R331523,100,100,11373.5703125,,,,,
R331524,100,100,10894.1953125,,,,,
R331525,100,100,9604.3203125,,,,,
R331526,100,100,14826.2421875,,,,,
R331527,100,100,9514.416015625,,,,,
R331528,100,100,9348.12109375,,,,,
R331529,100,100,7705.255859375,,,,,
R331530,100,100,8221.66015625,,,,,
R331531,100,100,7596.4375,,,,,
R331532,100,100,7966.91796875,,,,,
R331533,100,100,7468.048828125,,,,,
R331534,100,100,8091.603515625,,,,,
R331535,100,100,7869.365234375,,,,,
R331536,100,100,6065.822265625,,,,,
R331537,100,100,7290.794921875,,,,,
R331538,100,100,7769.076171875,,,,,
R331539,100,100,8550.76953125,,,,,
R331540,100,100,8743.212890625,,,,,
R331541,100,100,8108.01953125,,,,,
R331542,100,100,13985.87890625,,,,,
R331543,100,100,19312.830078125,,,,,
R331544,100,100,11734.212890625,,,,,
R331545,100,100,8208.263671875,,,,,
R331546,100,100,12121.828125,,,,,
R331547,100,100,11064.333984375,,,,,
R331548,100,100,9471.435546875,,,,,
R331549,100,100,8433.3125,,,,,
R331550,100,100,9390.646484375,,,,,
R331551,100,100,8671.318359375,,,,,
R331552,100,100,7438.029296875,,,,,
R331553,100,100,6730.4765625,,,,,
R331554,100,100,7335.45703125,,,,,
R331555,100,100,8118.125,,,,,
R331556,100,100,7531.599609375,,,,,
R331557,100,100,7437.017578125,,,,,
R331558,100,100,8368.779296875,,,,,
R331559,100,100,8210.18359375,,,,,
R331560,100,100,8987.68359375,,,,,
R331561,100,100,8774.2265625,,,,,
R331562,100,100,9716.201171875,,,,,
R331563,100,100,6317.373046875,,,,,
R331564,100,100,5881.521484375,,,,,
R331565,100,100,7237.4609375,,,,,
R331566,100,100,12775.73046875,,,,,
R331567,100,100,11064.5,,,,,
R331568,100,100,11260.095703125,,,,,
R331569,100,100,9559.658203125,,,,,
R331570,100,100,7523.73046875,,,,,
R331571,100,100,10040.22265625,,,,,
R331572,100,100,7366.021484375,,,,,
R331573,100,100,6927.24609375,,,,,
R331574,100,100,8085.169921875,,,,,
R331575,100,100,6839.564453125,,,,,
R331576,100,100,5456.26953125,,,,,
R331577,100,100,8450.45703125,,,,,
R331578,100,100,9936.923828125,,,,,
R331579,100,100,7084.236328125,,,,,
R331580,100,100,7086.90625,,,,,
R331581,100,100,9269.03125,,,,,
R331582,100,100,8237.603515625,,,,,
R331583,100,100,6941.541015625,,,,,
R331584,100,100,7252.671875,,,,,
R331585,100,100,8701.42578125,,,,,
R331586,100,100,9220.826171875,,,,,
R331587,100,100,6924.501953125,,,,,
R331588,100,100,7284.369140625,,,,,
R331589,100,100,7122.064453125,,,,,
R331590,100,100,8165.564453125,,,,,
R331591,100,100,8082.826171875,,,,,
R331592,100,100,8767.05859375,,,,,
R33160,100,100,39909.07421875,,,,,
R331646,300,300,1177.671875,,,,,
R33168,100,100,39993.65234375,,,,,
R33176,100,100,40488.927734375,,,,,
R331760,300,300,11101.203125,,,,,
R33184,100,100,47484.66015625,,,,,
R331888,150,100,5056.54296875,,,,,
R33192,100,100,53636.591796875,,,,,
R33200,100,100,43412.51171875,,,,,
R33208,100,100,43779.021484375,,,,,
R33216,100,100,43523.787109375,,,,,
R33224,900,900,41995.146484375,,,,,
R33232,100,100,48960.763671875,,,,,
R33240,160,160,133875.935546875,,,,,
R33248,100,100,83268.568359375,,,,,
R33256,100,100,83567.45703125,,,,,
R33264,100,100,83461.091796875,,,,,
R33272,900,900,83362.23828125,,,,,
R33280,100,100,83302.787109375,,,,,
R33288,900,900,83248.041015625,,,,,
R33296,900,900,82623.384765625,,,,,
R33304,100,100,83106.240234375,,,,,
R33312,100,100,38244.763671875,,,,,
R33320,100,100,38533.63671875,,,,,
R33328,100,100,39037.361328125,,,,,
R33336,100,100,101883.974609375,,,,,
R333405,740,700,49303.072265625,,,,,
R33344,900,900,63624.818359375,,,,,
R333464,910,900,313515.62890625,,,,,
R33352,100,100,44166.490234375,,,,,
R33360,100,100,44106.53515625,,,,,
R33368,100,100,44702.421875,,,,,
R33376,100,100,44304.720703125,,,,,
R33384,100,100,44396.28125,,,,,
R33392,100,100,44488.08203125,,,,,
R33400,100,100,44558.83203125,,,,,
R33408,100,100,44517.015625,,,,,
R33416,100,100,43886.24609375,,,,,
R33424,100,100,44116.435546875,,,,,
R33432,100,100,45084.7109375,,,,,
R33440,100,100,44468.9921875,,,,,
R33448,100,100,46081.337890625,,,,,
R33456,900,900,44499.087890625,,,,,
R33464,100,100,45419.39453125,,,,,
R33471,900,900,45747.076171875,,,,,
R33478,100,100,44620.916015625,,,,,
R33485,100,100,44618.82421875,,,,,
R334865,100,100,6391.57421875,,,,,
R334866,100,100,5215.07421875,,,,,
R334867,100,100,5466.783203125,,,,,
R334868,100,100,6146.0390625,,,,,
R334869,100,100,5690.265625,,,,,
R334870,100,100,6358.525390625,,,,,
R334871,100,100,5423.59375,,,,,
R334872,100,100,3727.98046875,,,,,
R334873,100,100,4010.103515625,,,,,
R334874,100,100,4581.376953125,,,,,
R334875,100,100,5301.791015625,,,,,
R334876,100,100,5779.921875,,,,,
R334877,100,100,5666.5625,,,,,
R334878,100,100,5014.07421875,,,,,
R334879,100,100,5620.71875,,,,,
R334880,100,100,6876.513671875,,,,,
R334881,100,100,5880.658203125,,,,,
R334882,100,100,5791.634765625,,,,,
R334883,100,100,5850.515625,,,,,
R334884,100,100,5884.5234375,,,,,
R334885,100,100,5421.697265625,,,,,
R334886,100,100,5404.966796875,,,,,
R334887,100,100,5177.984375,,,,,
R334888,100,100,5640.509765625,,,,,
R334889,100,100,6150.279296875,,,,,
R334890,100,100,6836.890625,,,,,
R334891,100,100,8089.078125,,,,,
R334892,100,100,10925.1953125,,,,,
R334893,100,100,8955.091796875,,,,,
R334894,100,100,8494.267578125,,,,,
R334895,100,100,7430.255859375,,,,,
R334896,100,100,6636.072265625,,,,,
R334897,100,100,5623.875,,,,,
R334898,100,100,5406.40625,,,,,
R334899,100,100,5722.31640625,,,,,
R334900,100,100,7506.876953125,,,,,
R334901,710,700,42445.669921875,,,,,
R334902,100,100,8585.609375,,,,,
R334903,100,100,5508.0703125,,,,,
R334904,100,100,6093.98046875,,,,,
R334905,100,100,5230.748046875,,,,,
R334906,100,100,5454.1328125,,,,,
R334907,100,100,5409.0078125,,,,,
R334908,100,100,5658.462890625,,,,,
R334909,100,100,6089.875,,,,,
R334910,100,100,4933.0859375,,,,,
R334911,100,100,5547.07421875,,,,,
R334912,100,100,5769.650390625,,,,,
R334913,100,100,5539.544921875,,,,,
R334914,100,100,4668.98046875,,,,,
R334915,100,100,6221.169921875,,,,,
R334916,100,100,5518.044921875,,,,,
R334917,100,100,6094.142578125,,,,,
R334918,100,100,5636.00390625,,,,,
R334919,100,100,5638.16796875,,,,,
R33492,100,100,44616.98046875,,,,,
R334920,100,100,5585.861328125,,,,,
R334921,100,100,4959.873046875,,,,,
R334922,100,100,5752.7265625,,,,,
R334923,100,100,5170.755859375,,,,,
R334924,100,100,6246.001953125,,,,,
R334925,100,100,7808.0859375,,,,,
R334926,100,100,6489.5390625,,,,,
R334927,100,100,6120.529296875,,,,,
R334928,100,100,5705.849609375,,,,,
R334929,100,100,5681.6171875,,,,,
R334930,100,100,5414.5625,,,,,
R334931,100,100,6759.994140625,,,,,
R334932,100,100,7216.119140625,,,,,
R334933,100,100,5170.65234375,,,,,
R334934,100,100,5263.041015625,,,,,
R334935,100,100,6137.232421875,,,,,
R334936,100,100,4888.880859375,,,,,
R334937,100,100,6960.912109375,,,,,
R334938,100,100,6186.619140625,,,,,
R334939,100,100,6495.001953125,,,,,
R334940,100,100,4800.3125,,,,,
R334941,100,100,5511.056640625,,,,,
R334942,100,100,5261.6484375,,,,,
R334943,100,100,5623.83203125,,,,,
R334944,100,100,5815.869140625,,,,,
R334945,100,100,6702.970703125,,,,,
R334946,100,100,5860.73046875,,,,,
R334947,100,100,5575.580078125,,,,,
R334948,100,100,5770.359375,,,,,
R334949,100,100,5654.9609375,,,,,
R334950,100,100,7164.50390625,,,,,
