year,meeting_title,meeting_url
2022,"September 29, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220929-ahfc
2022,"September 29, 2022Austin Housing Public Facility Corporation (AHPFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220929-ahpfc
2022,"September 29, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220929-reg
2022,"September 27, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220927-wrk
2022,"September 21, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220921-afc
2022,"September 19, 2022Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220919-psc
2022,"September 19, 2022Austin City Council 10:30 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220919-spec
2022,"September 17, 2022Austin City Council 10:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220917-spec
2022,"September 15, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220915-reg
2022,"September 15, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220915-ahfc
2022,"September 13, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220913-wrk
2022,"September 8, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220908-mobc
2022,"September 7, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220907-phc
2022,"September 6, 2022Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220906-hpc
2022,"September 1, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220901-ahfc
2022,"September 1, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220901-reg
2022,"August 30, 2022Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220830-aeuoc
2022,"August 30, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220830-wrk
2022,"August 25, 2022Austin City Council 5:00 PM - Discussion",https://www.austintexas.gov/council/2022/20220825-dis
2022,"August 24, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220824-afc
2022,"August 24, 2022Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220824-awoc
2022,"August 19, 2022Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2022/20220819-mlgc
2022,"August 19, 2022Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2022/20220819-ahfc
2022,"August 19, 2022Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2022/20220819-reg
2022,"August 17, 2022Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting",https://www.austintexas.gov/council/2022/20220817-mlgc
2022,"August 17, 2022Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2022/20220817-ahfc
2022,"August 17, 2022Austin City Council Budget Adoption Reading",https://www.austintexas.gov/council/2022/20220817-reg
2022,"August 11, 2022Austin City Council Budget Work Session",https://www.austintexas.gov/council/2022/20220811-wrk
2022,"August 9, 2022Austin City Council Budget Work Session",https://www.austintexas.gov/council/2022/20220809-wrk
2022,"August 4, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220804-mobc
2022,"August 3, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220803-phc
2022,"August 2, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220802-reg
2022,"July 28, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220728-reg
2022,"July 28, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220728-ahfc
2022,"July 27, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220727-reg
2022,"July 26, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220726-wrk
2022,"July 21, 2022Austin City Council 10:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220721-spec
2022,"July 21, 2022Austin City Council 12:00 PM - Discussion",https://www.austintexas.gov/council/2022/20220721-dis
2022,"July 21, 2022Austin City Council 08:30 AM - Discussion",https://www.austintexas.gov/council/2022/20220721-dis1
2022,"July 15, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220715-dis
2022,"June 16, 2022Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2022/20220616-ahfc
2022,"June 16, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220616-reg
2022,"June 15, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220615-afc
2022,"June 14, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220614-wrk
2022,"June 9, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220609-reg
2022,"June 8, 2022Public Health Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20220608-phc
2022,"June 7, 2022Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220607-aeuoc
2022,"June 7, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220607-wrk
2022,"June 1, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220601-phc
2022,"June 1, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220601-dis
2022,"May 31, 2022Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220531-hpc
2022,"May 25, 2022Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220525-awoc
2022,"May 25, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220525-afc
2022,"May 23, 2022Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220523-psc
2022,"May 19, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220519-reg
2022,"May 19, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220519-ahfc
2022,"May 17, 2022Austin City Council 9:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220517-spec
2022,"May 17, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220517-wrk
2022,"May 16, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220516-dis
2022,"May 13, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220513-dis
2022,"May 12, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220512-mobc
2022,"May 12, 2022Public Health Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20220512-phc
2022,"May 11, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220511-phc
2022,"May 10, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220510-dis
2022,"May 5, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220505-reg
2022,"May 3, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220503-wrk
2022,"April 27, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220427-afc
2022,"April 21, 2022Austin Housing Public Facility Corporation (AHPFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220421-ahpfc
2022,"April 21, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220421-ahfc
2022,"April 21, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220421-reg
2022,"April 19, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220419-wrk
2022,"April 18, 2022Audit and Finance Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20220418-afc
2022,"April 14, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220414-mobc
2022,"April 13, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220413-phc
2022,"April 12, 2022Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220412-hpc
2022,"April 7, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220407-reg
2022,"April 5, 2022Austin Energy Utility Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220405-aeuoc
2022,"April 5, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220405-wrk
2022,"March 31, 2022Austin Water Oversight Committee Special Called Meeting",https://www.austintexas.gov/council/2022/20220331-awoc
2022,"March 30, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220330-afc
2022,"March 29, 2022Austin City Council 9:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220329-spec
2022,"March 28, 2022Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220328-psc
2022,"March 24, 2022Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting",https://www.austintexas.gov/council/2022/20220324-ahfc
2022,"March 24, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220324-reg
2022,"March 22, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220322-wrk
2022,"March 10, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220310-mobc
2022,"March 9, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220309-phc
2022,"March 9, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220309-dis
2022,"March 3, 2022Austin Housing Finance Corporation (AHFC) Board of Directors Regular Meeting",https://www.austintexas.gov/council/2022/20220303-ahfc
2022,"March 3, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220303-reg
2022,"March 2, 2022Austin City Council 08:30AM Special Called Meeting",https://www.austintexas.gov/council/2022/20220302-spec
2022,"March 1, 2022Austin City Council 09:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220301-spec
2022,"March 1, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220301-wrk
2022,"February 23, 2022Audit and Finance Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220223-afc
2022,"February 23, 2022Austin Water Oversight Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220223-awoc
2022,"February 22, 2022Housing and Planning Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220222-hpc
2022,"February 17, 2022Austin City Council Regular Meeting",https://www.austintexas.gov/council/2022/20220217-reg
2022,"February 15, 2022Austin City Council Discussion",https://www.austintexas.gov/council/2022/20220215-dis
2022,"February 15, 2022Austin City Council 9:00 AM - Special Called Meeting",https://www.austintexas.gov/council/2022/20220215-spec
2022,"February 15, 2022Austin City Council Work Session",https://www.austintexas.gov/council/2022/20220215-wrk
2022,"February 10, 2022Mobility Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220210-mobc
2022,"February 9, 2022Public Health Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220209-phc
2022,"February 8, 2022Public Safety Committee Regular Meeting",https://www.austintexas.gov/council/2022/20220208-psc
2022,"February 8, 2022Austin City Council Special Called Meeting",https://www.austintexas.gov/council/2022/20220208-spec
2022,"February 8, 2022Austin City Council Special Called Meeting - 09:00 AM Joint Meeting with Travis County Commissioners Court",https://www.austintexas.gov/council/2022/20220208-spec1
2022,"February 7, 2022Austin City Council Community Interest Announcement - Swearing In Ceremony",https://www.austintexas.gov/council/2022/20220207-dis
