CASE_NUMBER,EDIMS_URL,STAFF_RECOMMENDATION
C14-05-0010,https://services.austintexas.gov/edims/document.cfm?idx=-3388790914431368205,Approval
C14-87-147,https://services.austintexas.gov/edims/document.cfm?idx=-7419107492584174112,Approval
C14-2010-0140,https://services.austintexas.gov/edims/document.cfm?idx=4770318509210113934,Approval
C14-97-0022,https://services.austintexas.gov/edims/document.cfm?idx=-6769408765204012694,Disapproval
C14-2017-0004,https://services.austintexas.gov/edims/document.cfm?idx=7908629491864800984,Approval
C14-2019-0110,https://services.austintexas.gov/edims/document.cfm?idx=-4363503719560918740,Approval
C14-2007-0008,https://services.austintexas.gov/edims/document.cfm?idx=-4207070601574134457,Approval
C14-96-0012,https://services.austintexas.gov/edims/document.cfm?idx=-3130016791415746452,Approval
C14-2024-0173,https://services.austintexas.gov/edims/document.cfm?idx=-3875787765501067471,Approval
C14-04-0162,https://services.austintexas.gov/edims/document.cfm?idx=371508443527223540,Approval
C14-2020-0144,https://services.austintexas.gov/edims/document.cfm?idx=6815153859989532455,Approval
C14-2008-0166,https://services.austintexas.gov/edims/document.cfm?idx=6784285003735931591,Approval
C14-06-0017.SH,https://services.austintexas.gov/edims/document.cfm?idx=-5509796820064043710,Approval
C14-2011-0127,https://services.austintexas.gov/edims/document.cfm?idx=1508275717397339646,Approval
C14-99-0069.01,https://services.austintexas.gov/edims/document.cfm?idx=4994462729157389094,Approval
C14-05-0210,https://services.austintexas.gov/edims/document.cfm?idx=5654758395534490886,Approval
C14-05-0149,https://services.austintexas.gov/edims/document.cfm?idx=5284648912269317008,Approval
C14-2017-0150,https://services.austintexas.gov/edims/document.cfm?idx=-7584201586415517410,Disapproval
C14-05-0077,https://services.austintexas.gov/edims/document.cfm?idx=8931538341332946332,Approval
C14-05-0192,https://services.austintexas.gov/edims/document.cfm?idx=-1966711523520414841,Approval
C14-2017-0135,https://services.austintexas.gov/edims/document.cfm?idx=3540175824005114912,Approval
C14-99-0059,https://services.austintexas.gov/edims/document.cfm?idx=1808021820813876859,Approval
C14-96-0043,https://services.austintexas.gov/edims/document.cfm?idx=7416109218076325410,Approval
C14-2017-0022,https://services.austintexas.gov/edims/document.cfm?idx=4384173205894263958,Approval
C14-05-0057,https://services.austintexas.gov/edims/document.cfm?idx=5173229241113472635,Approval
C14-91-0038(RCA),https://services.austintexas.gov/edims/document.cfm?idx=9114970064834007863,Approval
C14-2010-0154,https://services.austintexas.gov/edims/document.cfm?idx=8965452289695635108,Approval
C14-2023-0077,https://services.austintexas.gov/edims/document.cfm?idx=-4399646672488531535,Approval
C14-2024-0182,https://services.austintexas.gov/edims/document.cfm?idx=6952216199142526022,Approval
C14-91-0038,https://services.austintexas.gov/edims/document.cfm?idx=-2046054407583471392,Approval
C14-00-2198,https://services.austintexas.gov/edims/document.cfm?idx=-8286264892741987333,Disapproval
C14-2014-0025,https://services.austintexas.gov/edims/document.cfm?idx=-5090817810853370120,Approval
C14-2015-0107,https://services.austintexas.gov/edims/document.cfm?idx=-5175322398825725360,Approval
C14-99-2065,https://services.austintexas.gov/edims/document.cfm?idx=4745789851471465209,Approval
C14-97-0145,https://services.austintexas.gov/edims/document.cfm?idx=8152444636503566860,Disapproval
C14-06-0012,https://services.austintexas.gov/edims/document.cfm?idx=3301903343185945837,Approval
C14-92-0049,https://services.austintexas.gov/edims/document.cfm?idx=8228809601653763877,Approval
C14-2022-0075,https://services.austintexas.gov/edims/document.cfm?idx=5628445901199150727,Approval
C14-03-0046,https://services.austintexas.gov/edims/document.cfm?idx=-4894808811193377745,Approval
C14-2020-0092,https://services.austintexas.gov/edims/document.cfm?idx=-6078023960087886084,Approval
C14-2021-0114,https://services.austintexas.gov/edims/document.cfm?idx=-216967425130822363,Approval
C14-92-0111,https://services.austintexas.gov/edims/document.cfm?idx=3421723168753348403,Approval
C14-2007-0097,https://services.austintexas.gov/edims/document.cfm?idx=7181619021304101780,Approval
C14-2009-0032,https://services.austintexas.gov/edims/document.cfm?idx=-6272997043408385063,Approval
C14-05-0115,https://services.austintexas.gov/edims/document.cfm?idx=4309121229300051078,Approval
C14-05-0008,https://services.austintexas.gov/edims/document.cfm?idx=-6942424572162020623,Approval
C14-2011-0096,https://services.austintexas.gov/edims/document.cfm?idx=7836031984394250697,Approval
C14-04-0149.22,https://services.austintexas.gov/edims/document.cfm?idx=5257127862442437739,Approval
C14-2014-0198,https://services.austintexas.gov/edims/document.cfm?idx=4687557385465807820,Approval
C14-2015-0112,https://services.austintexas.gov/edims/document.cfm?idx=-868937494658191300,Approval
C14-2020-0135.SH,https://services.austintexas.gov/edims/document.cfm?idx=-4048222083321603144,Approval
C14-2021-0003,https://services.austintexas.gov/edims/document.cfm?idx=3528892945117892046,Approval
C14-85-288.22(RCA),https://services.austintexas.gov/edims/document.cfm?idx=-1371367864959673949,Approval
C14-2025-0093,https://services.austintexas.gov/edims/document.cfm?idx=845417549248563343,Approval
C14-2013-0142,https://services.austintexas.gov/edims/document.cfm?idx=8332279008484131334,Approval
C14-2007-0239,https://services.austintexas.gov/edims/document.cfm?idx=-9164669473879810689,Approval
C14-2019-0003,https://services.austintexas.gov/edims/document.cfm?idx=-3919712166859775790,Approval
C14-2021-0168,https://services.austintexas.gov/edims/document.cfm?idx=-6389242098481830701,Approval
C14-94-0148,https://services.austintexas.gov/edims/document.cfm?idx=-2761836359025075208,Approval
C14-06-0139,https://services.austintexas.gov/edims/document.cfm?idx=-5666111055089191365,Approval
C14-2007-0190,https://services.austintexas.gov/edims/document.cfm?idx=3292706696032784503,Approval
C14-01-0112,https://services.austintexas.gov/edims/document.cfm?idx=-2901677861047518777,Approval
C14-92-0037,https://services.austintexas.gov/edims/document.cfm?idx=-4143769444604483002,Disapproval
C14-2013-0088,https://services.austintexas.gov/edims/document.cfm?idx=8867193731713386870,Approval
C14-90-0013,https://services.austintexas.gov/edims/document.cfm?idx=5204896660313907229,Approval
C14-87-076,https://services.austintexas.gov/edims/document.cfm?idx=6307495337983441285,Approval
C14-95-0090,https://services.austintexas.gov/edims/document.cfm?idx=-3145569960328301630,Approval
C14-2012-0009,https://services.austintexas.gov/edims/document.cfm?idx=-11693798981519829,Approval
C14-2012-0090,https://services.austintexas.gov/edims/document.cfm?idx=2786077647429160018,Approval
C14-2018-0030,https://services.austintexas.gov/edims/document.cfm?idx=-4021545237708153085,Approval
C14-97-0110,https://services.austintexas.gov/edims/document.cfm?idx=1410126545341302978,Approval
C14-2013-0101,https://services.austintexas.gov/edims/document.cfm?idx=-8076625219725297199,Approval
C14-2021-0141,https://services.austintexas.gov/edims/document.cfm?idx=-8090554010969571730,Approval
C14-95-0145,https://services.austintexas.gov/edims/document.cfm?idx=77221317587994870,Approval
C14-87-135,https://services.austintexas.gov/edims/document.cfm?idx=-4275605868046748340,Approval
C14-2025-0050,https://services.austintexas.gov/edims/document.cfm?idx=-9179677971158687529,Approval
C14-95-0022,https://services.austintexas.gov/edims/document.cfm?idx=4487481400767646145,Approval
C14-06-0083,https://services.austintexas.gov/edims/document.cfm?idx=-7716853227474597374,Approval
C14-2024-0025.SH,https://services.austintexas.gov/edims/document.cfm?idx=-411199296619773795,Approval
C14-2007-0188,https://services.austintexas.gov/edims/document.cfm?idx=-8413799293408269981,Approval
C14-2011-0012,https://services.austintexas.gov/edims/document.cfm?idx=8685851851154986282,Approval
C14-2009-0089,https://services.austintexas.gov/edims/document.cfm?idx=-4341299186575332645,Disapproval
C14-2022-0174,https://services.austintexas.gov/edims/document.cfm?idx=-7067639398588398035,Approval
C14-2019-0101,https://services.austintexas.gov/edims/document.cfm?idx=-6777060350731257610,Approval
C14-2015-0020,https://services.austintexas.gov/edims/document.cfm?idx=-2288863324569549471,Approval
C14-04-0039,https://services.austintexas.gov/edims/document.cfm?idx=3069380617119258303,Approval
C14-2016-0063.SH,https://services.austintexas.gov/edims/document.cfm?idx=2206394731323644792,Approval
C14-2017-0097,https://services.austintexas.gov/edims/document.cfm?idx=-4940941194087661189,Approval
C14-06-0153,https://services.austintexas.gov/edims/document.cfm?idx=8981364294097696091,Approval
C14-2011-0155,https://services.austintexas.gov/edims/document.cfm?idx=164043751818646286,Approval
C14-01-0140,https://services.austintexas.gov/edims/document.cfm?idx=5935314428434252438,Approval
C14-2016-0137,https://services.austintexas.gov/edims/document.cfm?idx=-4986339202170735348,Approval
C14-2015-0037,https://services.austintexas.gov/edims/document.cfm?idx=5194411922358921654,Disapproval
C14-00-2098,https://services.austintexas.gov/edims/document.cfm?idx=6001690950560023169,Approval
C14-00-2007,https://services.austintexas.gov/edims/document.cfm?idx=-4224331177347890067,Approval
C14-03-0084,https://services.austintexas.gov/edims/document.cfm?idx=-3061055257599128753,Approval
C14-01-0114,https://services.austintexas.gov/edims/document.cfm?idx=1035504787729585475,Approval
C14-03-0102,https://services.austintexas.gov/edims/document.cfm?idx=-1246721190100352658,Approval
C14-98-0082,https://services.austintexas.gov/edims/document.cfm?idx=-2002632448655458456,Approval
C14-2024-0152,https://services.austintexas.gov/edims/document.cfm?idx=2098814006814198113,Approval
C14-90-0006,https://services.austintexas.gov/edims/document.cfm?idx=-4981935571673918833,Approval
C14-2024-0132,https://services.austintexas.gov/edims/document.cfm?idx=4945923769445961215,Approval
C14-06-0168,https://services.austintexas.gov/edims/document.cfm?idx=826442554880338383,Approval
C14-05-0042,https://services.austintexas.gov/edims/document.cfm?idx=8178579338379006167,Approval
C14-01-0124,https://services.austintexas.gov/edims/document.cfm?idx=-1596595086039325439,Disapproval
C14-2010-0010,https://services.austintexas.gov/edims/document.cfm?idx=6135887801063970833,Approval
C14-2007-0135,https://services.austintexas.gov/edims/document.cfm?idx=-8690844866082657224,Approval
C14-2022-0173,https://services.austintexas.gov/edims/document.cfm?idx=2819948418951450125,Approval
C14-05-0016,https://services.austintexas.gov/edims/document.cfm?idx=-8971483901002944014,Disapproval
C14-01-0059(SH),https://services.austintexas.gov/edims/document.cfm?idx=-7893522323230677141,Approval
C14-2014-0145,https://services.austintexas.gov/edims/document.cfm?idx=5182958983887474166,Approval
C14-06-0154,https://services.austintexas.gov/edims/document.cfm?idx=-1800910658348014585,Approval
C14-2014-0172,https://services.austintexas.gov/edims/document.cfm?idx=-9195272640650785704,Approval
C14-03-0092,https://services.austintexas.gov/edims/document.cfm?idx=5646476212860184942,Approval
C14-2008-0178,https://services.austintexas.gov/edims/document.cfm?idx=-1244282259952319503,Approval
C14-2017-0017.SH,https://services.austintexas.gov/edims/document.cfm?idx=-3586523605872762269,Disapproval
C14-2007-0096.SH,https://services.austintexas.gov/edims/document.cfm?idx=-154287600545155976,Approval
C14-2008-0105,https://services.austintexas.gov/edims/document.cfm?idx=5148394794359323116,Approval
C14-86-025(RCA),https://services.austintexas.gov/edims/document.cfm?idx=-2060959315649502658,Approval
C14-02-0103,https://services.austintexas.gov/edims/document.cfm?idx=-3290694406376871271,Approval
C14-2011-0161,https://services.austintexas.gov/edims/document.cfm?idx=1219249484260226421,Disapproval
C14-96-0006,https://services.austintexas.gov/edims/document.cfm?idx=3309292586549451881,Approval
C14-2020-0050,https://services.austintexas.gov/edims/document.cfm?idx=-6496074076331616353,Approval
C14-2021-0083,https://services.austintexas.gov/edims/document.cfm?idx=-4132485439081213742,Approval
C14-2015-0080,https://services.austintexas.gov/edims/document.cfm?idx=4933355083602310898,Approval
C14-05-0090,https://services.austintexas.gov/edims/document.cfm?idx=-1906700172504200627,Approval
C14-2021-0010,https://services.austintexas.gov/edims/document.cfm?idx=7945468545512947003,Approval
C14-2010-0155,https://services.austintexas.gov/edims/document.cfm?idx=-3170401368302017852,Approval
C14-98-0154,https://services.austintexas.gov/edims/document.cfm?idx=-7029368229590082458,Disapproval
C14-2021-0040,https://services.austintexas.gov/edims/document.cfm?idx=-5045725878972539071,Approval
C14-2009-0010,https://services.austintexas.gov/edims/document.cfm?idx=-8860386155894596002,Disapproval
C14-04-0084,https://services.austintexas.gov/edims/document.cfm?idx=8003391523199636127,Approval
C14-2024-0125,https://services.austintexas.gov/edims/document.cfm?idx=-7521914191285821552,Approval
C14-2019-0013,https://services.austintexas.gov/edims/document.cfm?idx=4332989321570112045,Approval
C14-2022-0087,https://services.austintexas.gov/edims/document.cfm?idx=8345721600375318030,Approval
C14-2023-0132,https://services.austintexas.gov/edims/document.cfm?idx=-7281873384896507589,Approval
C14-2007-0217,https://services.austintexas.gov/edims/document.cfm?idx=3826617680125034173,Approval
C14-97-0052,https://services.austintexas.gov/edims/document.cfm?idx=5670764074320725716,Approval
C14-02-0084,https://services.austintexas.gov/edims/document.cfm?idx=-8245953091676998049,Approval
C14-2018-0062,https://services.austintexas.gov/edims/document.cfm?idx=4990755142570786746,Approval
C14-2022-0170,https://services.austintexas.gov/edims/document.cfm?idx=-1621450120535850302,Approval
C14-2012-0144,https://services.austintexas.gov/edims/document.cfm?idx=2435519653418289314,Approval
C14-2007-0124,https://services.austintexas.gov/edims/document.cfm?idx=-7024207054680558657,Approval
C14-2016-0096,https://services.austintexas.gov/edims/document.cfm?idx=-4351676473782833649,Approval
C14-2016-0130,https://services.austintexas.gov/edims/document.cfm?idx=2543589457104468211,Approval
C14-2012-0022,https://services.austintexas.gov/edims/document.cfm?idx=-2557717038144324182,Approval
C14-98-0237,https://services.austintexas.gov/edims/document.cfm?idx=4819599551209483708,Approval
C14-05-0170,https://services.austintexas.gov/edims/document.cfm?idx=2934219905684562082,Approval
