CASE_NUMBER,Meeting_Date,agenda_text_raw,valid_petition,commission_disagree,agent,watershed,is_npa,acreage,orig_zoning,target_zoning
C14-2015-0151,2016-02-11T00:00:00.000,"C14-2015-0151  Jon 3.4  District 3  Conduct a public hearing and consider an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1201 Bastrop Highway Service Road (Carson Creek Watershed) from general commercial services-conditional overlay (CS-CO) combining district zoning to limited industrial services (LI) district zoning. Staff Recommendation: To grant limited industrial services (LI) district zoning. Zoning and Platting Commission Recommendation: To grant limited industrial services (LI) district zoning. Owner/Applicant: Jonathan Weinstein. Agent: Jim Bennett Consulting (Jim Bennett). City Staff: Wendy Rhoades, 512-974-7719.",0.0,1.0,Jim Bennett Consulting (Jim Bennett),Carson Creek Watershed,0.0,,LI,LI
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2016-0049,2016-10-13T00:00:00.000,"C14-2016-0049  Plaza Saltillo Tract 4/5  District 3  Conduct a public hearing and approve an ordinance amending City Code Chapter 25-2 by rezoning property locally known as 1211 and 1301 E. 5th Street (Waller Creek Watershed; Lady Bird Lake Watershed) from transit oriented development-neighborhood plan (TOD-NP) combining district zoning to transit oriented development-central urban redevelopment-neighborhood plan (TOD-CURE-NP) combining district zoning. Staff Recommendation: Pending. Planning Commission Recommendation:  To be reviewed on October 11, 2016. Owner: Capital Metro Transportation Authority (Shanea Davis). Applicant: Land Use Solutions, LLC (Michele Haussmann). City Staff: Heather Chaffin, 512-974-2122.",0.0,1.0,,Waller Creek Watershed; Lady Bird Lake Watershed,0.0,,,
C14-2017-0025,2017-06-15T00:00:00.000,"C14-2017-0025 - Pompee-Clarke-Cook House - District 9 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 2203 Nueces Street (Shoal Creek Watershed) from community commercial-mixed use-historic landmark-conditional overlay-neighborhood plan (GR-MU-H-CO-NP) combining district zoning to community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Staff Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO) combining district zoning. Owner/Applicant: 2203 Nueces, L.P. (Brad Zucker). Agent: Mike McHone Real Estate (Mike McHone). City Staff: Scott Grantham, 512-974-3574.",0.0,1.0,Mike McHone Real Estate (Mike McHone),Shoal Creek Watershed,0.0,,,GR-MU-CO
C14-2017-0025,2017-06-15T00:00:00.000,"C14-2017-0025 - Pompee-Clarke-Cook House - District 9 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 2203 Nueces Street (Shoal Creek Watershed) from community commercial-mixed use-historic landmark-conditional overlay-neighborhood plan (GR-MU-H-CO-NP) combining district zoning to community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Staff Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO) combining district zoning. Owner/Applicant: 2203 Nueces, L.P. (Brad Zucker). Agent: Mike McHone Real Estate (Mike McHone). City Staff: Scott Grantham, 512-974-3574.",0.0,1.0,Mike McHone Real Estate (Mike McHone),Shoal Creek Watershed,0.0,,,GR-MU-CO
C14-2017-0025,2017-06-15T00:00:00.000,"C14-2017-0025 - Pompee-Clarke-Cook House - District 9 - Conduct a public hearing and approve an ordinance amending City Code Title 25 by rezoning property locally known as 2203 Nueces Street (Shoal Creek Watershed) from community commercial-mixed use-historic landmark-conditional overlay-neighborhood plan (GR-MU-H-CO-NP) combining district zoning to community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Staff Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO-NP) combining district zoning. Planning Commission Recommendation: To grant community commercial-mixed use-conditional overlay-neighborhood plan (GR-MU-CO) combining district zoning. Owner/Applicant: 2203 Nueces, L.P. (Brad Zucker). Agent: Mike McHone Real Estate (Mike McHone). City Staff: Scott Grantham, 512-974-3574.",0.0,1.0,Mike McHone Real Estate (Mike McHone),Shoal Creek Watershed,0.0,,,GR-MU-CO
NPA-2012-0018.07,2012-09-27T00:00:00.000,"NPA-2012-0018.07 - Burnet Pointe Residential (4804 Grover Avenue) - Conduct a public hearing and approve an ordinance amending Ordinance No. 040513-30, the Brentwood/Highland Combined Neighborhood Plan, an element of the Imagine Austin Comprehensive Plan, to change the land use designation on the future land use map (FLUM) on property locally known as 4804 Grover Avenue (Shoal Creek Watershed) from Mixed Use/Office to Mixed Use land use. Staff Recommendation: To grant Mixed Use land use. Planning Commission Recommendation: To be reviewed on September 25, 2012. Owner/Applicant: 4804 Grover, Ltd. Agent: Alice Glasco Consulting (Alice Glasco). City Staff: Maureen Meredith, 974-2695.",0.0,1.0,Alice Glasco Consulting (Alice Glasco),Shoal Creek Watershed,1.0,,,
C14-2013-0032,2013-08-08T00:00:00.000,"C14-2013-0032 - Clawson Patio Homes II - Approve third reading of an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 3903 Clawson Road (West Bouldin Creek Watershed) from family residence (SF-3) district zoning to townhouse and condominium residence-conditional overlay (SF-6-CO) combing district zoning with conditions, as amended. First and Second reading approved on August 22, 2013. Vote 5-2, Council Members Morrison and Tovo voted nay. Owner: Roy G. Crouse. Applicant: Bleyl Interests, Inc. (Vincent G. Huebinger). City Staff: Lee Heckman, 974-7604.",0.0,0.0,,West Bouldin Creek Watershed,0.0,,SF-3,
C14-2013-0032,2013-08-08T00:00:00.000,"C14-2013-0032 - Clawson Patio Homes II - Approve third reading of an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 3903 Clawson Road (West Bouldin Creek Watershed) from family residence (SF-3) district zoning to townhouse and condominium residence-conditional overlay (SF-6-CO) combing district zoning with conditions, as amended. First and Second reading approved on August 22, 2013. Vote 5-2, Council Members Morrison and Tovo voted nay. Owner: Roy G. Crouse. Applicant: Bleyl Interests, Inc. (Vincent G. Huebinger). City Staff: Lee Heckman, 974-7604.",0.0,0.0,,West Bouldin Creek Watershed,0.0,,SF-3,
C14-2013-0032,2013-08-08T00:00:00.000,"C14-2013-0032 - Clawson Patio Homes II - Approve third reading of an ordinance amending Chapter 25-2 of the Austin City Code by rezoning property locally known as 3903 Clawson Road (West Bouldin Creek Watershed) from family residence (SF-3) district zoning to townhouse and condominium residence-conditional overlay (SF-6-CO) combing district zoning with conditions, as amended. First and Second reading approved on August 22, 2013. Vote 5-2, Council Members Morrison and Tovo voted nay. Owner: Roy G. Crouse. Applicant: Bleyl Interests, Inc. (Vincent G. Huebinger). City Staff: Lee Heckman, 974-7604.",0.0,0.0,,West Bouldin Creek Watershed,0.0,,SF-3,
